25,,,"29 Jul 2016 The US-led coalition strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilians including children. A picture taken on July 29 2016 shows a close up view of Karaj al-Hajz corridor (C) a passage in rebel-held Aleppo leading towards the Syrian government controlled area of Masharqa neighbourhood. (TRT World and Agencies) At least 15 civilians were killed and many wounded in fresh air strikes by US-led coalition in Syria on Thursday morning. These civilians were targeted in the coalition jets bombardment in the town of Ghandoura said the Syrian Observatory for Human Rights. US Central Command which oversees US military operations in the Middle East said it had ""initiated an assessment following internal operational reporting that a strike today near Manbij Syria may have resulted in civilian casualties."" The strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilian lives including children. US-led coalition continue to target civilians in Syria (Reuters) Around 600 Syrians including 136 children have been killed in coalition air strikes since September 2014 according to an Observatory toll. More than 520 US airstrikes since 21 May have killed between 229 and 425 civilians overall. After examining ""internal and external information"" the coalition determined that there was sufficient credible evidence of civilian victims to open a formal inquiry said spokesman Colonel Chris Garver on Wednesday. The main Syrian opposition group had urged the US-led coalition to suspend its bombardments following the strikes. Amnesty International has also called on the coalition to redouble its efforts to prevent civilian deaths and to investigate possible violations of international humanitarian law. Aleppo Death Toll Rises as Bombing Targets Civilians in Opposition-held Areas Syria httpst.co5rT60NqJDk pic.twitter.com0Zw6eHpmd4 The Syrian Observer (observesyria) July 27 2016 The US has rejected calls by Syrian opposition figures after Tokkhar to halt the bombings for the sake of thousands of civilians trapped in Manbij as it believes the fall of the city is critical to the overriding objective of capturing Raqqa. ""We take all measures during the targeting process to avoid or minimize civilian casualties or collateral damage and to comply with the principles of the Law of Armed Conflict"" the US authorities pledged. Source TRTWorld and agencies",Name of casualty or group,name of casualty or group,"Name of casualty or group is the name of the casualty or the name of the group associated with the casualty. You need to choose different facts for the value ""Name of casualty or group"". Changed facts must bear different meaning. Common examples are: Civilians (General category encompassing men, women, and children), Syrian Army (SAA), Free Syrian Army (FSA), National Liberation Front (NLF), Hay'at Tahrir al-Sham (HTS), People's Protection Units (YPG), Syrian Democratic Forces (SDF), Islamic State (ISIS), Hezbollah, Russian Forces, The White Helmets (Syrian Civil Defence), Kurdish Female Fighters (YPJ), Foreign Fighters (joining various factions), Al-Nusra Front Commanders, Civilians in Refugee Camps."
25,,,"29 Jul 2016 The US-led coalition strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilians including children. A picture taken on July 29 2016 shows a close up view of Karaj al-Hajz corridor (C) a passage in rebel-held Aleppo leading towards the Syrian government controlled area of Masharqa neighbourhood. (TRT World and Agencies) At least 15 civilians were killed and many wounded in fresh air strikes by US-led coalition in Syria on Thursday morning. These civilians were targeted in the coalition jets bombardment in the town of Ghandoura said the Syrian Observatory for Human Rights. US Central Command which oversees US military operations in the Middle East said it had ""initiated an assessment following internal operational reporting that a strike today near Manbij Syria may have resulted in civilian casualties."" The strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilian lives including children. US-led coalition continue to target civilians in Syria (Reuters) Around 600 Syrians including 136 children have been killed in coalition air strikes since September 2014 according to an Observatory toll. More than 520 US airstrikes since 21 May have killed between 229 and 425 civilians overall. After examining ""internal and external information"" the coalition determined that there was sufficient credible evidence of civilian victims to open a formal inquiry said spokesman Colonel Chris Garver on Wednesday. The main Syrian opposition group had urged the US-led coalition to suspend its bombardments following the strikes. Amnesty International has also called on the coalition to redouble its efforts to prevent civilian deaths and to investigate possible violations of international humanitarian law. Aleppo Death Toll Rises as Bombing Targets Civilians in Opposition-held Areas Syria httpst.co5rT60NqJDk pic.twitter.com0Zw6eHpmd4 The Syrian Observer (observesyria) July 27 2016 The US has rejected calls by Syrian opposition figures after Tokkhar to halt the bombings for the sake of thousands of civilians trapped in Manbij as it believes the fall of the city is critical to the overriding objective of capturing Raqqa. ""We take all measures during the targeting process to avoid or minimize civilian casualties or collateral damage and to comply with the principles of the Law of Armed Conflict"" the US authorities pledged. Source TRTWorld and agencies",Gender or age group,cause of death,"Cause of death is the weapon used in the attack. You need to choose different facts for the value ""Cause of death"". Changed facts must bear different meaning. Examples are shooting, shelling, chemical weapons, explosions, etc."
25,,,"29 Jul 2016 The US-led coalition strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilians including children. A picture taken on July 29 2016 shows a close up view of Karaj al-Hajz corridor (C) a passage in rebel-held Aleppo leading towards the Syrian government controlled area of Masharqa neighbourhood. (TRT World and Agencies) At least 15 civilians were killed and many wounded in fresh air strikes by US-led coalition in Syria on Thursday morning. These civilians were targeted in the coalition jets bombardment in the town of Ghandoura said the Syrian Observatory for Human Rights. US Central Command which oversees US military operations in the Middle East said it had ""initiated an assessment following internal operational reporting that a strike today near Manbij Syria may have resulted in civilian casualties."" The strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilian lives including children. US-led coalition continue to target civilians in Syria (Reuters) Around 600 Syrians including 136 children have been killed in coalition air strikes since September 2014 according to an Observatory toll. More than 520 US airstrikes since 21 May have killed between 229 and 425 civilians overall. After examining ""internal and external information"" the coalition determined that there was sufficient credible evidence of civilian victims to open a formal inquiry said spokesman Colonel Chris Garver on Wednesday. The main Syrian opposition group had urged the US-led coalition to suspend its bombardments following the strikes. Amnesty International has also called on the coalition to redouble its efforts to prevent civilian deaths and to investigate possible violations of international humanitarian law. Aleppo Death Toll Rises as Bombing Targets Civilians in Opposition-held Areas Syria httpst.co5rT60NqJDk pic.twitter.com0Zw6eHpmd4 The Syrian Observer (observesyria) July 27 2016 The US has rejected calls by Syrian opposition figures after Tokkhar to halt the bombings for the sake of thousands of civilians trapped in Manbij as it believes the fall of the city is critical to the overriding objective of capturing Raqqa. ""We take all measures during the targeting process to avoid or minimize civilian casualties or collateral damage and to comply with the principles of the Law of Armed Conflict"" the US authorities pledged. Source TRTWorld and agencies",Cause of death,date of death,"The date of death refers to thime where the attack happened in the article. You need to choose different dates for the value ""Date of death"". Changed facts must bear different meaning."
25,,,"29 Jul 2016 The US-led coalition strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilians including children. A picture taken on July 29 2016 shows a close up view of Karaj al-Hajz corridor (C) a passage in rebel-held Aleppo leading towards the Syrian government controlled area of Masharqa neighbourhood. (TRT World and Agencies) At least 15 civilians were killed and many wounded in fresh air strikes by US-led coalition in Syria on Thursday morning. These civilians were targeted in the coalition jets bombardment in the town of Ghandoura said the Syrian Observatory for Human Rights. US Central Command which oversees US military operations in the Middle East said it had ""initiated an assessment following internal operational reporting that a strike today near Manbij Syria may have resulted in civilian casualties."" The strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilian lives including children. US-led coalition continue to target civilians in Syria (Reuters) Around 600 Syrians including 136 children have been killed in coalition air strikes since September 2014 according to an Observatory toll. More than 520 US airstrikes since 21 May have killed between 229 and 425 civilians overall. After examining ""internal and external information"" the coalition determined that there was sufficient credible evidence of civilian victims to open a formal inquiry said spokesman Colonel Chris Garver on Wednesday. The main Syrian opposition group had urged the US-led coalition to suspend its bombardments following the strikes. Amnesty International has also called on the coalition to redouble its efforts to prevent civilian deaths and to investigate possible violations of international humanitarian law. Aleppo Death Toll Rises as Bombing Targets Civilians in Opposition-held Areas Syria httpst.co5rT60NqJDk pic.twitter.com0Zw6eHpmd4 The Syrian Observer (observesyria) July 27 2016 The US has rejected calls by Syrian opposition figures after Tokkhar to halt the bombings for the sake of thousands of civilians trapped in Manbij as it believes the fall of the city is critical to the overriding objective of capturing Raqqa. ""We take all measures during the targeting process to avoid or minimize civilian casualties or collateral damage and to comply with the principles of the Law of Armed Conflict"" the US authorities pledged. Source TRTWorld and agencies",Type,cause of death,"Cause of death is the weapon used in the attack. You need to choose different facts for the value ""Cause of death"". Changed facts must bear different meaning. Examples are shooting, shelling, chemical weapons, explosions, etc."
25,,,"29 Jul 2016 The US-led coalition strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilians including children. A picture taken on July 29 2016 shows a close up view of Karaj al-Hajz corridor (C) a passage in rebel-held Aleppo leading towards the Syrian government controlled area of Masharqa neighbourhood. (TRT World and Agencies) At least 15 civilians were killed and many wounded in fresh air strikes by US-led coalition in Syria on Thursday morning. These civilians were targeted in the coalition jets bombardment in the town of Ghandoura said the Syrian Observatory for Human Rights. US Central Command which oversees US military operations in the Middle East said it had ""initiated an assessment following internal operational reporting that a strike today near Manbij Syria may have resulted in civilian casualties."" The strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilian lives including children. US-led coalition continue to target civilians in Syria (Reuters) Around 600 Syrians including 136 children have been killed in coalition air strikes since September 2014 according to an Observatory toll. More than 520 US airstrikes since 21 May have killed between 229 and 425 civilians overall. After examining ""internal and external information"" the coalition determined that there was sufficient credible evidence of civilian victims to open a formal inquiry said spokesman Colonel Chris Garver on Wednesday. The main Syrian opposition group had urged the US-led coalition to suspend its bombardments following the strikes. Amnesty International has also called on the coalition to redouble its efforts to prevent civilian deaths and to investigate possible violations of international humanitarian law. Aleppo Death Toll Rises as Bombing Targets Civilians in Opposition-held Areas Syria httpst.co5rT60NqJDk pic.twitter.com0Zw6eHpmd4 The Syrian Observer (observesyria) July 27 2016 The US has rejected calls by Syrian opposition figures after Tokkhar to halt the bombings for the sake of thousands of civilians trapped in Manbij as it believes the fall of the city is critical to the overriding objective of capturing Raqqa. ""We take all measures during the targeting process to avoid or minimize civilian casualties or collateral damage and to comply with the principles of the Law of Armed Conflict"" the US authorities pledged. Source TRTWorld and agencies",Actor,date of death,"The date of death refers to thime where the attack happened in the article. You need to choose different dates for the value ""Date of death"". Changed facts must bear different meaning."
25,,,"29 Jul 2016 The US-led coalition strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilians including children. A picture taken on July 29 2016 shows a close up view of Karaj al-Hajz corridor (C) a passage in rebel-held Aleppo leading towards the Syrian government controlled area of Masharqa neighbourhood. (TRT World and Agencies) At least 15 civilians were killed and many wounded in fresh air strikes by US-led coalition in Syria on Thursday morning. These civilians were targeted in the coalition jets bombardment in the town of Ghandoura said the Syrian Observatory for Human Rights. US Central Command which oversees US military operations in the Middle East said it had ""initiated an assessment following internal operational reporting that a strike today near Manbij Syria may have resulted in civilian casualties."" The strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilian lives including children. US-led coalition continue to target civilians in Syria (Reuters) Around 600 Syrians including 136 children have been killed in coalition air strikes since September 2014 according to an Observatory toll. More than 520 US airstrikes since 21 May have killed between 229 and 425 civilians overall. After examining ""internal and external information"" the coalition determined that there was sufficient credible evidence of civilian victims to open a formal inquiry said spokesman Colonel Chris Garver on Wednesday. The main Syrian opposition group had urged the US-led coalition to suspend its bombardments following the strikes. Amnesty International has also called on the coalition to redouble its efforts to prevent civilian deaths and to investigate possible violations of international humanitarian law. Aleppo Death Toll Rises as Bombing Targets Civilians in Opposition-held Areas Syria httpst.co5rT60NqJDk pic.twitter.com0Zw6eHpmd4 The Syrian Observer (observesyria) July 27 2016 The US has rejected calls by Syrian opposition figures after Tokkhar to halt the bombings for the sake of thousands of civilians trapped in Manbij as it believes the fall of the city is critical to the overriding objective of capturing Raqqa. ""We take all measures during the targeting process to avoid or minimize civilian casualties or collateral damage and to comply with the principles of the Law of Armed Conflict"" the US authorities pledged. Source TRTWorld and agencies",Place of death,Place of death,"Place of death refers to the cities or areas where the attacks happened. You need to choose different facts for the value ""Place of death"". Changed facts must bear different meaning. Common places are Aleppo, Damascus, Homs, Idlib, Hasaka, Deir ez-Zor, Daraa, Qamishli or Tartus."
25,,,"29 Jul 2016 The US-led coalition strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilians including children. A picture taken on July 29 2016 shows a close up view of Karaj al-Hajz corridor (C) a passage in rebel-held Aleppo leading towards the Syrian government controlled area of Masharqa neighbourhood. (TRT World and Agencies) At least 15 civilians were killed and many wounded in fresh air strikes by US-led coalition in Syria on Thursday morning. These civilians were targeted in the coalition jets bombardment in the town of Ghandoura said the Syrian Observatory for Human Rights. US Central Command which oversees US military operations in the Middle East said it had ""initiated an assessment following internal operational reporting that a strike today near Manbij Syria may have resulted in civilian casualties."" The strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilian lives including children. US-led coalition continue to target civilians in Syria (Reuters) Around 600 Syrians including 136 children have been killed in coalition air strikes since September 2014 according to an Observatory toll. More than 520 US airstrikes since 21 May have killed between 229 and 425 civilians overall. After examining ""internal and external information"" the coalition determined that there was sufficient credible evidence of civilian victims to open a formal inquiry said spokesman Colonel Chris Garver on Wednesday. The main Syrian opposition group had urged the US-led coalition to suspend its bombardments following the strikes. Amnesty International has also called on the coalition to redouble its efforts to prevent civilian deaths and to investigate possible violations of international humanitarian law. Aleppo Death Toll Rises as Bombing Targets Civilians in Opposition-held Areas Syria httpst.co5rT60NqJDk pic.twitter.com0Zw6eHpmd4 The Syrian Observer (observesyria) July 27 2016 The US has rejected calls by Syrian opposition figures after Tokkhar to halt the bombings for the sake of thousands of civilians trapped in Manbij as it believes the fall of the city is critical to the overriding objective of capturing Raqqa. ""We take all measures during the targeting process to avoid or minimize civilian casualties or collateral damage and to comply with the principles of the Law of Armed Conflict"" the US authorities pledged. Source TRTWorld and agencies",Date of death,date of death,"The date of death refers to thime where the attack happened in the article. You need to choose different dates for the value ""Date of death"". Changed facts must bear different meaning."
36,,,"Date of publication 7 July 2016 Video More than 33 people were killed in Syrian regime and Russian bombing on Wednesday despite Damascus promises of a truce to mark the Muslim Eid holidays. Syrian regime Manbij human rights truce Eid Syrian opposition territories were bombed on Wednesday hours after the Syrian regime announced a nationwide ceasefire for three days. Rebel-held areas in Aleppo and Idlib provinces were bombed despite Damascus promise of a 72-hours Eid al-Fitr truce. Three children were killed in five separate air raids on Jisr al-Shigour in Idlib province while a car bomb exploded outside a mosque in the city according to the Syrian Observatory for Human Rights. Other air raids took place in Aleppo while clashes between rebels and regime fighters continued across the day. A total of 33 people died according to the Local Coordination Committees with Russian and regime war planes both suspected. Regime advances cut the only road leading to rebel-held parts of Aleppo in the firing range cutting it off on Thursday. ""Currently nobody can get in or out of Aleppo"" a member of the Aleppo-based rebel group Fastaqim told Reuters. ""[The road] was not risk-free but now there is not a matter of danger now the road is cut"" Zakaria Malahjifi said. Rebel forces are battling to push back regime advances. [Click to enlarge] ""All the factions sent reinforcements and are trying to take back the positions taken by the government but the situation is very bad there was heavy government air cover in the night"" another rebel official told Reuters. It is estimated that between 250000 and 300000 people live in areas held by the opposition in Aleppo according to the Syrian Observatory for Human Rights. In Ghouta a rebel-held area in the Damascus suburbs regime artillery hit Douma city while clashes continued between rebel and regime fighters in Daraa Latakia and Homs. Meanwhile US-led coalition warplanes killed 56 civilians including 19 children in Manbij in Aleppo province according to the Observatory. Assault on Manbij Kurdish-led forces are continuing their assault on the Islamic State group stronghold in northern Syria and are slowly advancing in the southern districts of Manbij and seized a number of silos on Wednesday. Coalition aircraft which are supporting the Kurdish-Arab forces on the ground have conducted 325 air raids around Manbij since 21 May including 29 strikes in the past four days. This has helped anti-IS fighters to gain 1000 kilometres of territory and a foothold in Manbij which is an important supply route for the jihadi force. ""The SDF [Syrian Democratic Forces] has repeatedly defeated [IS] attempts to punch a hole through the cordon"" said Operation Inherent Resolve spokesperson Colonel Christopher Garver on Wednesday. He said this pressure is forcing IS to bring in new recruits to defend the city from the Kurdish-Arab force. ""Weve seen [IS] fighters leaving these previously defended towns to attempt to reinforce Manbij"" Garver said. ""As the pressure increases against [IS] in Manbij they are demonstrating more desperation to keep [IS] strategic crossroads open for access outside Syria."" Read Also",Name of casualty or group,name of casualty or group,"Name of casualty or group is the name of the casualty or the name of the group associated with the casualty. You need to choose different facts for the value ""Name of casualty or group"". Changed facts must bear different meaning. Common examples are: Civilians (General category encompassing men, women, and children), Syrian Army (SAA), Free Syrian Army (FSA), National Liberation Front (NLF), Hay'at Tahrir al-Sham (HTS), People's Protection Units (YPG), Syrian Democratic Forces (SDF), Islamic State (ISIS), Hezbollah, Russian Forces, The White Helmets (Syrian Civil Defence), Kurdish Female Fighters (YPJ), Foreign Fighters (joining various factions), Al-Nusra Front Commanders, Civilians in Refugee Camps."
36,,,"Date of publication 7 July 2016 Video More than 33 people were killed in Syrian regime and Russian bombing on Wednesday despite Damascus promises of a truce to mark the Muslim Eid holidays. Syrian regime Manbij human rights truce Eid Syrian opposition territories were bombed on Wednesday hours after the Syrian regime announced a nationwide ceasefire for three days. Rebel-held areas in Aleppo and Idlib provinces were bombed despite Damascus promise of a 72-hours Eid al-Fitr truce. Three children were killed in five separate air raids on Jisr al-Shigour in Idlib province while a car bomb exploded outside a mosque in the city according to the Syrian Observatory for Human Rights. Other air raids took place in Aleppo while clashes between rebels and regime fighters continued across the day. A total of 33 people died according to the Local Coordination Committees with Russian and regime war planes both suspected. Regime advances cut the only road leading to rebel-held parts of Aleppo in the firing range cutting it off on Thursday. ""Currently nobody can get in or out of Aleppo"" a member of the Aleppo-based rebel group Fastaqim told Reuters. ""[The road] was not risk-free but now there is not a matter of danger now the road is cut"" Zakaria Malahjifi said. Rebel forces are battling to push back regime advances. [Click to enlarge] ""All the factions sent reinforcements and are trying to take back the positions taken by the government but the situation is very bad there was heavy government air cover in the night"" another rebel official told Reuters. It is estimated that between 250000 and 300000 people live in areas held by the opposition in Aleppo according to the Syrian Observatory for Human Rights. In Ghouta a rebel-held area in the Damascus suburbs regime artillery hit Douma city while clashes continued between rebel and regime fighters in Daraa Latakia and Homs. Meanwhile US-led coalition warplanes killed 56 civilians including 19 children in Manbij in Aleppo province according to the Observatory. Assault on Manbij Kurdish-led forces are continuing their assault on the Islamic State group stronghold in northern Syria and are slowly advancing in the southern districts of Manbij and seized a number of silos on Wednesday. Coalition aircraft which are supporting the Kurdish-Arab forces on the ground have conducted 325 air raids around Manbij since 21 May including 29 strikes in the past four days. This has helped anti-IS fighters to gain 1000 kilometres of territory and a foothold in Manbij which is an important supply route for the jihadi force. ""The SDF [Syrian Democratic Forces] has repeatedly defeated [IS] attempts to punch a hole through the cordon"" said Operation Inherent Resolve spokesperson Colonel Christopher Garver on Wednesday. He said this pressure is forcing IS to bring in new recruits to defend the city from the Kurdish-Arab force. ""Weve seen [IS] fighters leaving these previously defended towns to attempt to reinforce Manbij"" Garver said. ""As the pressure increases against [IS] in Manbij they are demonstrating more desperation to keep [IS] strategic crossroads open for access outside Syria."" Read Also",Gender or age group,cause of death,"Cause of death is the weapon used in the attack. You need to choose different facts for the value ""Cause of death"". Changed facts must bear different meaning. Examples are shooting, shelling, chemical weapons, explosions, etc."
36,,,"Date of publication 7 July 2016 Video More than 33 people were killed in Syrian regime and Russian bombing on Wednesday despite Damascus promises of a truce to mark the Muslim Eid holidays. Syrian regime Manbij human rights truce Eid Syrian opposition territories were bombed on Wednesday hours after the Syrian regime announced a nationwide ceasefire for three days. Rebel-held areas in Aleppo and Idlib provinces were bombed despite Damascus promise of a 72-hours Eid al-Fitr truce. Three children were killed in five separate air raids on Jisr al-Shigour in Idlib province while a car bomb exploded outside a mosque in the city according to the Syrian Observatory for Human Rights. Other air raids took place in Aleppo while clashes between rebels and regime fighters continued across the day. A total of 33 people died according to the Local Coordination Committees with Russian and regime war planes both suspected. Regime advances cut the only road leading to rebel-held parts of Aleppo in the firing range cutting it off on Thursday. ""Currently nobody can get in or out of Aleppo"" a member of the Aleppo-based rebel group Fastaqim told Reuters. ""[The road] was not risk-free but now there is not a matter of danger now the road is cut"" Zakaria Malahjifi said. Rebel forces are battling to push back regime advances. [Click to enlarge] ""All the factions sent reinforcements and are trying to take back the positions taken by the government but the situation is very bad there was heavy government air cover in the night"" another rebel official told Reuters. It is estimated that between 250000 and 300000 people live in areas held by the opposition in Aleppo according to the Syrian Observatory for Human Rights. In Ghouta a rebel-held area in the Damascus suburbs regime artillery hit Douma city while clashes continued between rebel and regime fighters in Daraa Latakia and Homs. Meanwhile US-led coalition warplanes killed 56 civilians including 19 children in Manbij in Aleppo province according to the Observatory. Assault on Manbij Kurdish-led forces are continuing their assault on the Islamic State group stronghold in northern Syria and are slowly advancing in the southern districts of Manbij and seized a number of silos on Wednesday. Coalition aircraft which are supporting the Kurdish-Arab forces on the ground have conducted 325 air raids around Manbij since 21 May including 29 strikes in the past four days. This has helped anti-IS fighters to gain 1000 kilometres of territory and a foothold in Manbij which is an important supply route for the jihadi force. ""The SDF [Syrian Democratic Forces] has repeatedly defeated [IS] attempts to punch a hole through the cordon"" said Operation Inherent Resolve spokesperson Colonel Christopher Garver on Wednesday. He said this pressure is forcing IS to bring in new recruits to defend the city from the Kurdish-Arab force. ""Weve seen [IS] fighters leaving these previously defended towns to attempt to reinforce Manbij"" Garver said. ""As the pressure increases against [IS] in Manbij they are demonstrating more desperation to keep [IS] strategic crossroads open for access outside Syria."" Read Also",Cause of death,date of death,"The date of death refers to thime where the attack happened in the article. You need to choose different dates for the value ""Date of death"". Changed facts must bear different meaning."
36,,,"Date of publication 7 July 2016 Video More than 33 people were killed in Syrian regime and Russian bombing on Wednesday despite Damascus promises of a truce to mark the Muslim Eid holidays. Syrian regime Manbij human rights truce Eid Syrian opposition territories were bombed on Wednesday hours after the Syrian regime announced a nationwide ceasefire for three days. Rebel-held areas in Aleppo and Idlib provinces were bombed despite Damascus promise of a 72-hours Eid al-Fitr truce. Three children were killed in five separate air raids on Jisr al-Shigour in Idlib province while a car bomb exploded outside a mosque in the city according to the Syrian Observatory for Human Rights. Other air raids took place in Aleppo while clashes between rebels and regime fighters continued across the day. A total of 33 people died according to the Local Coordination Committees with Russian and regime war planes both suspected. Regime advances cut the only road leading to rebel-held parts of Aleppo in the firing range cutting it off on Thursday. ""Currently nobody can get in or out of Aleppo"" a member of the Aleppo-based rebel group Fastaqim told Reuters. ""[The road] was not risk-free but now there is not a matter of danger now the road is cut"" Zakaria Malahjifi said. Rebel forces are battling to push back regime advances. [Click to enlarge] ""All the factions sent reinforcements and are trying to take back the positions taken by the government but the situation is very bad there was heavy government air cover in the night"" another rebel official told Reuters. It is estimated that between 250000 and 300000 people live in areas held by the opposition in Aleppo according to the Syrian Observatory for Human Rights. In Ghouta a rebel-held area in the Damascus suburbs regime artillery hit Douma city while clashes continued between rebel and regime fighters in Daraa Latakia and Homs. Meanwhile US-led coalition warplanes killed 56 civilians including 19 children in Manbij in Aleppo province according to the Observatory. Assault on Manbij Kurdish-led forces are continuing their assault on the Islamic State group stronghold in northern Syria and are slowly advancing in the southern districts of Manbij and seized a number of silos on Wednesday. Coalition aircraft which are supporting the Kurdish-Arab forces on the ground have conducted 325 air raids around Manbij since 21 May including 29 strikes in the past four days. This has helped anti-IS fighters to gain 1000 kilometres of territory and a foothold in Manbij which is an important supply route for the jihadi force. ""The SDF [Syrian Democratic Forces] has repeatedly defeated [IS] attempts to punch a hole through the cordon"" said Operation Inherent Resolve spokesperson Colonel Christopher Garver on Wednesday. He said this pressure is forcing IS to bring in new recruits to defend the city from the Kurdish-Arab force. ""Weve seen [IS] fighters leaving these previously defended towns to attempt to reinforce Manbij"" Garver said. ""As the pressure increases against [IS] in Manbij they are demonstrating more desperation to keep [IS] strategic crossroads open for access outside Syria."" Read Also",Type,date of death,"The date of death refers to thime where the attack happened in the article. You need to choose different dates for the value ""Date of death"". Changed facts must bear different meaning."
36,,,"Date of publication 7 July 2016 Video More than 33 people were killed in Syrian regime and Russian bombing on Wednesday despite Damascus promises of a truce to mark the Muslim Eid holidays. Syrian regime Manbij human rights truce Eid Syrian opposition territories were bombed on Wednesday hours after the Syrian regime announced a nationwide ceasefire for three days. Rebel-held areas in Aleppo and Idlib provinces were bombed despite Damascus promise of a 72-hours Eid al-Fitr truce. Three children were killed in five separate air raids on Jisr al-Shigour in Idlib province while a car bomb exploded outside a mosque in the city according to the Syrian Observatory for Human Rights. Other air raids took place in Aleppo while clashes between rebels and regime fighters continued across the day. A total of 33 people died according to the Local Coordination Committees with Russian and regime war planes both suspected. Regime advances cut the only road leading to rebel-held parts of Aleppo in the firing range cutting it off on Thursday. ""Currently nobody can get in or out of Aleppo"" a member of the Aleppo-based rebel group Fastaqim told Reuters. ""[The road] was not risk-free but now there is not a matter of danger now the road is cut"" Zakaria Malahjifi said. Rebel forces are battling to push back regime advances. [Click to enlarge] ""All the factions sent reinforcements and are trying to take back the positions taken by the government but the situation is very bad there was heavy government air cover in the night"" another rebel official told Reuters. It is estimated that between 250000 and 300000 people live in areas held by the opposition in Aleppo according to the Syrian Observatory for Human Rights. In Ghouta a rebel-held area in the Damascus suburbs regime artillery hit Douma city while clashes continued between rebel and regime fighters in Daraa Latakia and Homs. Meanwhile US-led coalition warplanes killed 56 civilians including 19 children in Manbij in Aleppo province according to the Observatory. Assault on Manbij Kurdish-led forces are continuing their assault on the Islamic State group stronghold in northern Syria and are slowly advancing in the southern districts of Manbij and seized a number of silos on Wednesday. Coalition aircraft which are supporting the Kurdish-Arab forces on the ground have conducted 325 air raids around Manbij since 21 May including 29 strikes in the past four days. This has helped anti-IS fighters to gain 1000 kilometres of territory and a foothold in Manbij which is an important supply route for the jihadi force. ""The SDF [Syrian Democratic Forces] has repeatedly defeated [IS] attempts to punch a hole through the cordon"" said Operation Inherent Resolve spokesperson Colonel Christopher Garver on Wednesday. He said this pressure is forcing IS to bring in new recruits to defend the city from the Kurdish-Arab force. ""Weve seen [IS] fighters leaving these previously defended towns to attempt to reinforce Manbij"" Garver said. ""As the pressure increases against [IS] in Manbij they are demonstrating more desperation to keep [IS] strategic crossroads open for access outside Syria."" Read Also",Actor,date of death,"The date of death refers to thime where the attack happened in the article. You need to choose different dates for the value ""Date of death"". Changed facts must bear different meaning."
